ConstituentID,DisplayName,ArtistBio,Nationality,Gender,BeginDate,EndDate,Count of Work
7737,Gabriel Lévêque,"Haitian, born 1923",Haitian,Male,1923,0,1
7738,Lusimond Merelus,Haitian,Haitian,Male,0,0,0
7739,Denis Vergin,Haitian,Haitian,Male,0,0,1
7740,Jacob Burck,"American, 1907–1982",American,Male,1907,1982,1
7741,Russell Limbach,"American, 1904–1971",American,Male,1904,1971,1
7742,Robert Walters,"American, 1925–2008",American,Male,1925,2008,1
7753,Jack Garver,American,American,Male,0,0,1
7756,John Wood,American,American,Male,0,0,1
7803,Frederick Franck,"American, 1909–2006",American,Male,1909,2006,1
7804,Stephan Balkenhol,"German, born 1957",German,Male,1957,0,2
7805,Douglas Gordon,"Scottish, born 1966",Scottish,Male,1966,0,23
7806,Andreas Gursky,"German, born 1955",German,Male,1955,0,12
7807,Jerry Cooke,"American, born Russia. 1922–2005",American,Male,1922,2005,1
7808,Imi Knoebel,"German, born 1940",German,Male,1940,0,6
7810,Sarah Lucas,"British, born 1962",British,Female,1962,0,7
7811,Jessie Tarbox Beals,"American, born Canada. 1870–1942",American,Female,1870,1942,2
7812,Juan Muñoz,"Spanish, 1953–2001",Spanish,Male,1953,2001,6
7813,Clements,American,American,Male,0,0,1
7814,Jean-Luc Mylayne,"French, born 1946",French,Male,1946,0,3
7815,Tommaso Cuccioni,"Italian, died 1864",Italian,Male,0,1864,1
7816,VALIE EXPORT,"Austrian, born 1940",Austrian,Female,1940,0,79
7817,Cady Noland,"American, born 1956",American,Female,1956,0,42
7818,Vik Muniz,"Brazilian, born 1961",Brazilian,Male,1961,0,39
7819,Kirill Rozhdestvenskii,"Russian, born 1932",Russian,Male,1932,0,4
7820,Alexander Slussarev,"Russian, born 1944",Russian,Male,1944,0,11
7821,R.J. Waters & Co.,American,American,,0,0,1
7822,Giorgio Sommer,"Italian, 1834–1914",Italian,Male,1834,1914,1
7823,Franco Zecchin,"Italian, born 1953",Italian,Male,1953,0,1
7824,Roman Signer,"Swiss, born 1938",Swiss,Male,1938,0,207
7825,Thomas Struth,"German, born 1954",German,Male,1954,0,27
7826,Jeff Wall,"Canadian, born 1946",Canadian,Male,1946,0,6
7827,Uta Barth,"American, born 1958",American,Female,1958,0,4
7828,Tria Giovan,"American, born 1961",American,Female,1961,0,2
7829,Kurt Kranz,"German, 1910–1997",German,Male,1910,1997,1
7830,Erwin Smith,"American, 1886–1947",American,Male,1886,1947,1
7831,Gerd Bonfert,"Romanian, born 1953",Romanian,Male,1953,0,1
7833,Manuel Valdes,"Spanish, born 1942",Spanish,Male,1942,0,0
7834,Rose Mandel,"American, born Poland. 1910–2002",American,Female,1910,2002,1
7835,Peter Klasen,"German, born 1935",German,Male,1935,0,3
7836,David Swedlow,American,American,Male,0,0,1
7837,Peter Stampfli,"Swiss, born 1937",Swiss,Male,1937,0,1
7838,Étienne-Jules Marey,"French, 1830–1904",French,Male,1830,1904,3
7839,Georges Demeny,"French, 1850–1917",French,Male,1850,1917,0
7840,Ava Gerber,"American, born 1961",American,Female,1961,0,1
7841,Sean Mellyn,"American, born 1965",American,Male,1965,0,2
7842,Jonathan Seliger,"American, born 1955",American,Male,1955,0,2
7843,Frank K. Bacher,American,American,Male,0,0,0
7844,Katy Schimert,"American, born 1963",American,Female,1963,0,3
7845,Diana Michener,"American, born 1940",American,Female,1940,0,13
7846,Bernard Rancillac,"French, born 1931",French,Male,1931,0,1
7847,Raphael Montañez Ortiz,"American, born 1934 (Puerto Rican)",American,Male,1934,0,1
7848,Dörte Eissfeldt,"German, born 1950",German,Female,1950,0,1
7849,Sharon Harper,"American, born 1966",American,Female,1966,0,1
7850,Sanjeev Saith,"Indian, born 1958",Indian,Male,1958,0,2
7851,Frances Benjamin Johnston,"American, 1864–1952",American,Female,1864,1952,158
7852,Bastienne Schmidt,"German, born 1961",German,Male,1961,0,2
7853,Colette Alvarez Urbajtel,"French, born 1934",French,Female,1934,0,2
7854,Nicholas Dean,"American, born 1933",American,Male,1933,0,1
7855,Rachel Harrison,"American, born 1966",American,Female,1966,0,80
7856,Herb Snitzer,"American, born 1932",American,Male,1932,0,1
7857,The Group,Finnish,Finnish,,0,0,0
7858,Juha Kaakko,"Finnish, born 1964",Finnish,,1964,0,0
7859,Kimmo Liimatainen,"Finnish, born 1965",Finnish,,1965,0,0
7860,Jari Tirkkonen,"Finnish, born 1965",Finnish,,1965,0,0
7861,Ilkka Laine,"Finnish, born 1964",Finnish,Female,1964,0,0
7862,Heikkinen Komonen Architects,"Finnish, est. 1974",Finnish,,1974,0,0
7863,Seiichi Furuya,"Japanese, born 1950",Japanese,Male,1950,0,6
7864,Vladimir Syomin,"Russian, born 1938",Russian,Male,1938,0,5
7865,Amy Arbus,"American, born 1954",American,Female,1954,0,2
7866,Accra Shepp,"American, born 1962",American,Male,1962,0,2
7867,Bertien van Manen,"Dutch, born 1942",Dutch,Female,1942,0,16
7868,Judith Rothschild,American,American,Female,0,0,1
7869,Power Boothe,"American, born 1945",American,Male,1945,0,1
7870,Naomi Boretz,"American, born 1935",American,Female,1935,0,1
7871,Marvin Brown,"American, born 1943",American,Male,1943,0,1
7872,Kenneth Bushnell,"American, born 1933",,Male,1933,0,1
7873,Jean Cohen,American,American,Female,0,0,1
7874,Ruth Eckstein,"German, 1916–2011",American,Female,1916,2011,1
7875,Gabriele Evertz,American,American,Female,0,0,1
7876,Helen Gilbert,American,American,Female,0,0,1
7877,James Gross,American,American,Male,0,0,1
7878,Paul Heald,American,American,Male,0,0,1
7879,Ward Jackson,"American, 1929–2004",American,Male,1929,2004,2
7880,James Juszczyk,American,American,Male,0,0,1
7881,Martha Keller,American,American,Female,0,0,1
7882,Jane Logemann,"American, born 1942",American,Female,1942,0,1
7883,Katinka Mann,American,American,Female,0,0,1
7884,Nancy Manter,American,American,Female,0,0,1
7885,Hiroshi Murata,"Japanese, born 1941",Japanese,Male,1941,0,1
7886,Mary Obering,American,American,Female,0,0,1
7887,Joan Webster Price,American,American,Female,0,0,1
7888,Raquel Rabinovich,American,American,Female,0,0,1
7889,Beatrice Riese,"American, 1917–2004",American,Female,1917,2004,7
7890,Ce Roser,"American, born 1930",American,Female,1930,0,1
7891,Irene Rousseau,American,American,Female,0,0,1
7892,Wilfred Graf Schwerin Von Krosigk,American,American,Male,0,0,1
7894,Peter Stroud,American,American,Male,0,0,1
7895,Mac Wells,American,American,Male,0,0,1
7896,Stephen Westfall,American,American,Male,0,0,1
7897,Teiji Furuhashi,"Japanese, 1960–1995",Japanese,Male,1960,1995,2
7898,Bill Viola,"American, born 1951",American,Male,1951,0,20
7899,Maya Ying Lin,"American, born 1959",American,Female,1959,0,1
7900,Tom Slaughter,"American, born 1955",American,Male,1955,0,1
7901,An-My Lê,"American, born Vietnam 1960",American,Female,1960,0,14
7902,Kenzo Okada,"American, 1902–1982",American,Male,1902,1982,3
7904,Henri-Victor Regnault,"French, 1810–1878",French,Male,1810,1878,1
7905,Adolphe Terris,"French, 1820–1900",French,Male,1820,1900,1
7906,Ming Smith,American,American,Female,0,0,8
7907,René Ravo,"French, 1904–1998",French,Male,1904,1998,1
7908,Vivian Cherry,"American, 1920–2019",American,Female,1920,2019,4
7909,Valdir Cruz,"Brazilian, born 1952",Brazilian,Male,1952,0,1
7910,Rudolf Schwarzkogler,"Austrian, 1940–1969",Austrian,Male,1940,1969,5
7911,Charles Long,"American, born 1958",American,Male,1958,0,10
7912,Mikhail Razulevich,"Russian, 1904–1993",Russian,Male,1904,1993,3
7913,Werner Rohde,"German, 1906–1990",German,Male,1906,1990,4
7914,Ian Wallace,"Canadian, born 1943",Canadian,Male,1943,0,1
7915,Stanisław Ignacy Witkiewicz,"Polish, 1885–1939",Polish,Male,1885,1939,2
7916,Mariana Yampolsky,"Mexican, 1925–2002",Mexican,Female,1925,2002,2
7917,Not Vital,"Swiss, born 1948",Swiss,Male,1948,0,13
7918,Jill Baroff,"American, born 1954",American,Female,1954,0,2
7919,William Kentridge,"South African, born 1955",South African,Male,1955,0,133
7920,Maria Serebriakova,"Russian, born 1965",Russian,Female,1965,0,3
7921,Lola Alvarez Bravo,"Mexican, 1907–1993",Mexican,Female,1907,1993,3
7922,Roger Cutforth,"British, born 1944",British,Male,1944,0,1
7923,Hope Sandrow,"American, born 1951",American,Female,1951,0,1
7924,Bogdan Achimescu,"Romanian, born 1965",Romanian,Male,1965,0,1
7925,Deborah Oropallo,"American, born 1954",American,Female,1954,0,1
7926,Terry Adkins,"American, 1953–2014",American,Male,1953,2014,4
7927,Rona Pondick,"American, born 1952",American,Female,1952,0,1
7928,Louise Lawler,"American, born 1947",American,Female,1947,0,66
7929,Joseph Grigely,"American, born 1956",American,Male,1956,0,47
7930,Jonas Mekas,"Lithuanian, 1922 – 2019",Lithuanian,Male,1922,2019,10
7931,Luca Buvoli,"Italian, born 1963",Italian,Male,1963,0,2
7933,Neil M. Denari,"American, born 1957",American,Male,1957,0,1
7935,Werner Aisslinger,"German, born 1964",German,Male,1964,0,4
7936,Wendell Castle,"American, 1932–2018",American,Male,1932,2018,1
7938,Tom Dixon,"British, born 1959",British,Male,1959,0,1
7941,Jacques Lowe,"American, born 1924",American,Male,1924,0,2
7942,Charles Moore,"American, 1931–2010",American,Male,1931,2010,2
7954,Lew Thomas,"American, 1932–2021",American,Male,1932,2021,5
7958,José Leonilson,"Brazilian, 1957–1993",Brazilian,Male,1957,1993,7
7959,Jean-Michel Othoniel,"French, born 1964",French,Male,1964,0,1
7960,Elaine Reichek,"American, born 1943",American,Female,1943,0,2
7961,Mira Schendel,"Brazilian, born Switzerland. 1919–1988",Brazilian,Female,1919,1988,57
7962,Sarah Sze,"American, born 1969",American,Female,1969,0,8
7963,James Castle,"American, 1900–1977",American,Male,1900,1977,9
7964,Dennis Hopper,"American, 1936–2010",American,Male,1936,2010,2
7965,Lisa Yuskavage,"American, born 1962",American,Female,1962,0,22
7967,Chris Ofili,"British, born 1968",British,Male,1968,0,42
7968,Jim Shaw,"American, born 1952",American,Male,1952,0,28
7969,Gary Simmons,"American, born 1964",American,Male,1964,0,5
7970,Katharina Bosse,"German, born 1968",German,Female,1968,0,4
7971,Ernest Cole,"South African, 1940–1990",South African,Male,1940,1990,38
7973,Yevgeny Khaldei,"Russian, 1916–1998",Russian,Male,1916,1998,1
7974,Ivan Shagin,"Russian, 1904–1982",Russian,Male,1904,1982,1
7975,Arkadii Shishkin,"Russian, born 1899",Russian,Male,1899,0,1
7976,Anatolli Skurikhin,"Russian, 1900–1991",Russian,Male,1900,1991,1
7977,Aleksandr Ustinov,"Russian, born 1909",Russian,Male,1909,0,1
7978,Georgi Zelma,"Russian, 1906–1984",Russian,Male,1906,1984,6
7979,interware SARL,"France, est. 2000",French,Male,2000,0,1
7980,Jasper Morrison,"British, born 1959",British,Male,1959,0,3
7981,Serge Mouille,"French, 1922–1988",French,Male,1922,1988,1
7982,Jean Prouvé,"French, 1901–1984",French,Male,1901,1984,9
7983,"Sony Corporation, Tokyo",est. 1946,Japanese,,1946,0,4
7984,Bas Oudt,"Dutch, born 1956",Dutch,Male,1956,0,2
7986,Cedric Price,"British, 1934–2003",British,Male,1934,2003,53
7987,Michael Webb,"British, born 1937",British,Male,1937,0,2
7988,Mathias Ungers,"German, 1926–2007",German,Male,1926,2007,0
7991,Franco Albini,"Italian, 1905–1977",Italian,Male,1905,1977,1
7992,Simon Ungers,"German, 1957–2006",German,Male,1957,2006,0
7993,Constantin Boym,"American, born Russia 1955",American,Male,1955,0,0
7994,Laurene Leon Boym,"American, born 1964",American,Female,1964,0,0
7995,Michel Bufet,French,French,Male,0,0,1
7996,Antonio Citterio,"Italian, born 1950",Italian,Male,1950,0,0
7997,Glen Oliver Löw,"German, born 1959",German,Male,1959,0,0
7998,Lyn Godley,"American, born 1956",American,Female,1956,0,0
7999,Marc Newson,"Australian, born 1963",Australian,Male,1963,0,7
8000,Johannes Potente,"German, 1908–1987",German,Male,1908,1987,4
8001,Jhoon Rhee,"American, born 1932",American,,1932,0,1
8002,Paul Schudel,"Dutch, born 1951",Dutch,Male,1951,0,1
8003,Hans Maier-Aichen,"German, born 1940",German,Male,1940,0,0
8005,Sebastian Bergne,"British, born 1966",British,Male,1966,0,1
8007,Santina Bonini,"Italian, born 1961",Italian,Female,1961,0,0
8008,Claudio Cesar,"American, born 1955",American,Male,1955,0,2
8010,Bob Evans,"American, born 1950",American,Male,1950,0,1
8012,Gordon Randall Perry,"American, born 1943",American,Male,1943,0,1
8013,Figla Research Center,Japanese,Japanese,,0,0,1
8014,Joseph Forakis,"American, born 1962",American,Male,1962,0,1
8015,Eric Goetz,"American, born 1949",American,Male,1949,0,1
8016,Howatt Archery,Nationality unknown,Nationality unknown,,0,0,1
8017,Lawrence Lam,"American, born 1960",American,Male,1960,0,0
8018,Lloyd Schwan,"American, 1955–2001",American,Male,1955,2001,0
8019,Ernesto Spicciolato,"Italian, born 1957",Italian,Male,1957,0,0
8020,Takeshi Ishiguro,"Japanese, born 1969",Japanese,Male,1969,0,4
8021,Per Jari,"Swedish, born 1951",Swedish,,1951,0,0
8022,Jan Ohrn,"Swedish, born 1943",Swedish,,1943,0,0
8023,Doug Olson,"American, born 1961",American,Male,1961,0,0
8024,Lawrence Livermore National Laboratory,"USA, est. 1952",American,,1952,0,1
8026,Christopher Connell,"Australian, born 1954",Australian,Male,1954,0,1
8028,Noriaki Okabe,"Japanese, born 1931",Japanese,Male,1931,0,0
8029,Sanford Redmond,"American, born 1924",American,Male,1924,0,1
8030,Scott Riegleman,"American, born 1957",American,Male,1957,0,1
8031,Marc Sadler,"French, born 1946",French,Male,1946,0,1
8032,Belkis Ayón,"Cuban, 1967–1999",Cuban,Female,1967,1999,1
8033,Fiona Banner,"British, born 1966",British,Female,1966,0,92
8034,Karen Kilimnik,"American, born 1955",American,Female,1955,0,3
8035,Emros Team,Japanese,Japanese,Male,0,0,2
8036,Wayman R. Spence,"American, born 1934",American,Male,1934,0,1
8037,Giorgio Gurioli,"Italian, born 1957",Italian,Male,1957,0,0
8038,Francesco Scansetti,"Italian, born 1955",Italian,Male,1955,0,0
8039,Bradford Bissell,"American, born 1957",American,Male,1957,0,0
8040,Charles S. Anderson,"American, born 1958",American,Male,1958,0,0
8041,Tracey Moffatt,"Australian, born 1960",Australian,Female,1960,0,13
8042,Elizabeth Peyton,"American, born 1965",American,Female,1965,0,30
8043,Ugo Rondinone,"Swiss, born 1964",Swiss,Male,1964,0,8
8044,Wolfgang Tillmans,"German, born 1968",German,Male,1968,0,46
8045,Hans-Peter Feldmann,"German, born 1941",German,Male,1941,0,109
8046,Luba Lukova,"American, born Bulgaria 1960",American,Female,1960,0,1
8048,Ralph Schraivogel,"Dutch, born Switzerland 1960",Dutch,Male,1960,0,3
8050,Marlene Streeruwitz,"Austrian, born 1950",Austrian,Female,1950,0,1
8051,Wiel Arets,"Dutch, born 1955",Dutch,Male,1955,0,1
8052,Dominique Perrault,"French, born 1953",French,Male,1953,0,1
8053,"Dominique Perrault Architecture, Paris",founded 1981,French,,1981,0,0
8055,Taniguchi & Associates,Japanese,Japanese,,0,0,0
8056,Yoshio Taniguchi,"Japanese, born 1931",Japanese,Male,1931,0,0
8057,Bernard Tschumi Architects,Swiss,Swiss,,0,0,1
8059,Lilly Reich,"German, 1885–1947",German,Female,1885,1947,823
8061,Osvaldo Borsani,"Italian, 1911–1985",Italian,Male,1911,1985,1
8062,Hans Coray,"Swiss, 1906–1991",Swiss,Male,1906,1991,1
8063,Ghislain Uhry,"French, born 1932",French,,1932,0,0
8064,Antoine-Francois-Jean Claudet,"French, 1797–1867",French,Male,1797,1867,1
8066,Arnold Crane,"American, born 1932",American,Male,1932,0,1
8067,Robert Adamson,"British, 1821–1848",British,Male,1821,1848,0
8068,Jorge Ribalta,"Spanish, born 1963",Spanish,Male,1963,0,2
8069,Abraham Shterenberg,"Russian, 1894–1978",Russian,Male,1894,1978,1
8070,Charles Thurston Thompson,"British, 1816–1868",British,Male,1816,1868,6
8071,Oliver Wasow,"American, born 1960",American,Male,1960,0,1
8072,"Prefecture of Police, Paris",,,,0,0,4
8073,Cai Guo-Qiang,"Chinese, born 1957",Chinese,Male,1957,0,8
8074,Jitka Hanzlová,"Czech, born 1958",Czech,Female,1958,0,6
8075,Otto Muehl,"Austrian, 1925–2013",Austrian,Male,1925,2013,0
8077,Fritz Schleifer,"German, 1903–1977",German,Male,1903,1977,2
8078,Gerhard Rühm,"Austrian, born 1930",Austrian,Male,1930,0,2
8079,Merry Alpern,"American, born 1955",American,Female,1955,0,7
8080,Thomas Geismar,"American, born 1931",American,Male,1931,0,0
8081,Bruce Blackburn,"American, 1938 – 2021",American,Male,1938,2021,0
8082,Thomas Mohr,"American, born 1948",American,Male,1948,0,1
8083,Gordon Parks,"American, 1912–2006",American,Male,1912,2006,75
8084,John Szarkowski,"American, 1925–2007",American,Male,1925,2007,40
8085,Sari Dienes,"American, born Hungary. 1898–1992",American,Female,1898,1992,11
8086,Gosbert Adler,"German, born 1956",German,Male,1956,0,8
8087,Peter Doig,"British, born 1959",British,Male,1959,0,32
8088,Bing Wright,"American, born 1958",American,Male,1958,0,1
8089,Christopher Bucklow,"British, born 1957",British,Male,1957,0,3
8090,Miyako Ishiuchi,"Japanese, born 1947",Japanese,Female,1947,0,3
8091,Julia Fish,"American, born 1950",American,Female,1950,0,4
8092,Suzan Frecon,"American, born 1941",American,Female,1941,0,13
8093,Marcia Hafif,"American, 1929–2018",American,Female,1929,2018,3
8094,Marco Breuer,"German, born 1966",German,Male,1966,0,13
8095,Hilla Becher,"German, 1934–2015",German,Female,1934,2015,0
8096,Jeanne Dunning,"American, born 1960",American,Female,1960,0,4
8097,Eve Andrée Laramée,"American, born 1956",American,Female,1956,0,1
8098,Osamu Shiihara,"Japanese, 1905–1974",Japanese,Male,1905,1974,3
8100,Hans Poelzig,"German, 1869–1936",German,Male,1869,1936,34
8101,Paolo Soleri,"American, born Italy. 1919–2013",American,Male,1919,2013,27
8102,Paul Nelson,"American, 1895–1979",American,Male,1895,1979,1
8103,Oscar Niemeyer,"Brazilian, 1907–2012",Brazilian,Male,1907,2012,5
8104,Charles Zimmerman,born 1942,,Male,1942,0,0
8106,Sugiura Kohei,"Japanese, born 1932",Japanese,Male,1932,0,1
8108,Andrea Branzi,"Italian, born 1938",Italian,Male,1938,0,1
8109,Yona Friedman,"French, 1923–2020",French,Male,1923,2020,4
8110,Wallace K. Harrison,"American, 1895–1981",American,Male,1895,1981,0
8112,Cornelis van Eesteren,"Dutch, 1897–1988",Dutch,Male,1897,1988,0
8113,Ron Herron,"British, 1930–1994",British,Male,1930,1994,2
8114,Rodolfo Machado,"American, born Argentina 1942",American,Male,1942,0,0
8115,Max Peintner,"Austrian, born 1937",Austrian,Male,1937,0,1
8119,Mark Bennett,"American, born 1956",American,Male,1956,0,1
8120,Michael Ray Charles,"American, born 1967",American,Male,1967,0,1
8121,Julia Jacquette,"American, born 1964",American,Female,1964,0,7
8122,Fabian Marcaccio,"Argentine, born 1963",Argentine,Male,1963,0,2
8123,Mariko Mori,"Japanese, born 1967",Japanese,Female,1967,0,2
8124,George Hoyningen-Huene,"American, born Russia. 1900–1968",American,Male,1900,1968,2
8125,Massimo Scolari,"Italian, born 1943",Italian,Male,1943,0,3
8126,Julian Opie,"British, born 1958",British,Male,1958,0,10
8130,Jorge Silvetti,"American, born Argentina 1942",American,Male,1942,0,0
8131,Gianni Braghieri,"Italian, born 1945",Italian,Male,1945,0,0
8132,Jorge Pardo,"American, born 1963",American,Male,1963,0,51
8133,Cornelia Parker,"British, born 1956",British,Female,1956,0,2
8134,Robert Cole,,,Male,0,0,0
8135,Shoji Sadao,"American, born 1927",American,Male,1927,0,0
